iterations,median_betweeness_centrality,median_vertex_degree,num_opinions,median_pagerank
234,0.023028032625555844,7.5,2,0.04643831851468905
700,0.02730205142485844,8.5,2,0.049130152869269084
289,0.026650162989172273,8.5,2,0.04901649044964723
121,0.027152371669915527,10.0,2,0.05084332566959457
700,0.02211547386985983,10.0,1,0.04975292289880334
152,0.023874501067483525,10.5,2,0.05076856824906314
700,0.025977938001202676,9.0,2,0.05053551371265258
700,0.02738227334718563,8.0,2,0.048678942696945116
700,0.020931959528450755,10.0,1,0.048719458849593056
179,0.024230715678084096,9.0,2,0.04776586310990523
230,0.02647555190658639,8.5,2,0.048521421135515955
85,0.023084331198366285,11.0,2,0.052211084732193894
700,0.021157059314954048,10.0,2,0.05011441133574866
269,0.02060011138958507,8.5,2,0.04912609053776738
700,0.02557783347257031,10.0,2,0.051253576899627735
700,0.02405782975958414,11.5,2,0.05151980522952236
196,0.024665831244778613,8.0,2,0.04937147641192406
700,0.03093033509700176,10.0,2,0.05483161752550382
700,0.025811055416318576,10.0,2,0.04993846475173237
700,0.027791701475912,9.5,1,0.05079734117797964
140,0.027253318481388653,9.0,2,0.05046425891962225
183,0.023092453355611248,10.0,2,0.0513274631485243
700,0.01915204678362573,9.0,1,0.046361748675201375
132,0.027589807852965748,10.0,2,0.05078460874217787
103,0.03063213589529379,9.0,2,0.049013196939554554
700,0.019061542745753265,8.5,1,0.04686629639752993
700,0.025118351434140904,9.5,2,0.049257934980477425
700,0.02539334447229184,10.0,2,0.05221366250587885
700,0.02250069618490671,10.0,2,0.04862372756862876
182,0.030151768309663044,9.5,2,0.05283450361849978
150,0.027078111946532996,9.0,2,0.04838976590165762
271,0.025262229648194558,9.5,2,0.05343507039003277
91,0.023871020142949964,10.0,2,0.04906774030015615
700,0.027888007054673723,10.0,2,0.051291678845170725
149,0.02960062192518332,9.0,2,0.050822921676754104
700,0.025711374395584918,11.0,2,0.05065088035217555
224,0.027085073795600108,9.0,2,0.04878408250214307
231,0.022736238745010674,10.5,2,0.051535488911097896
700,0.027628098022834866,10.0,2,0.05409668105864773
220,0.028007518796992474,9.0,2,0.050490258248618046
700,0.025637009189640767,9.5,2,0.04963342351512466
700,0.027217348927875237,10.0,2,0.050697499489345266
700,0.02101908812435128,9.5,1,0.048390565426662854
91,0.02538174139051332,9.5,2,0.049896018773989276
98,0.018904901141743244,10.0,2,0.04818686949188731
700,0.023973127262600948,10.0,1,0.051384516236750055
700,0.026602385593613664,9.5,1,0.04926007620143814
118,0.025167084377610692,10.0,2,0.051146284962774166
700,0.026871332815469474,8.5,2,0.04846466179597718
700,0.027116402116402115,10.0,2,0.04933225668574828
145,0.022479810637705377,9.0,2,0.04832021647502323
190,0.022711872273275778,11.0,2,0.05103874432934036
700,0.028682818156502362,9.5,2,0.05068028446633219
137,0.02043998886104149,10.0,2,0.052067167482474676
700,0.02656293511556669,9.5,1,0.051464986535263754
422,0.018576355418460682,9.0,2,0.04887613236836334
700,0.026830966304650518,10.0,2,0.05161925494107038
303,0.029405957914729837,6.5,2,0.047201840766854436
137,0.0298141186299081,9.0,2,0.0490993228507747
164,0.02354265292861784,9.5,2,0.04884727969848855
700,0.02737399053188527,10.0,1,0.04979828838532961
700,0.02375602749563968,9.0,2,0.04888074268785358
700,0.021032906339923885,8.0,1,0.04564395238662303
148,0.022616482727286048,9.0,2,0.047777143806730774
115,0.02744012809802283,9.0,2,0.05008337564335649
188,0.027976190476190474,9.5,2,0.054038671279791735
221,0.021449456975772767,9.0,2,0.04844601300845392
700,0.02566833751044277,10.5,2,0.05129252970491474
205,0.022538986354775824,10.0,2,0.05017690502957177
163,0.023985537515285798,9.0,2,0.049649123281623984
700,0.02084841733964541,10.0,1,0.04825662429346658
700,0.022725795971410008,10.0,2,0.048789098085418106
539,0.022843903130145046,10.0,2,0.05185453963085042
700,0.024035994869328198,10.0,2,0.05050984767453135
700,0.019285482224078714,9.0,2,0.04754360713734688
700,0.026593103128190847,10.0,1,0.05150305747394188
605,0.0220412141464773,9.5,2,0.04828957141254005
204,0.023868699526594265,10.5,2,0.050988299581920374
183,0.029758423837371206,10.0,2,0.05249545248025651
700,0.025216977629258328,10.5,2,0.052915925328440604
700,0.02435718926946997,10.0,1,0.050325046454343436
700,0.02257379560011139,8.5,2,0.048107777090026935
153,0.024707602339181282,10.0,2,0.050942684728562435
158,0.0223243293418732,11.0,2,0.053448897937249176
246,0.022478755812089142,9.5,2,0.04957911352313429
79,0.023939478325443235,8.0,2,0.046648522581701254
700,0.022930115693273585,10.0,2,0.051301537600956286
183,0.028195488721804506,8.0,2,0.047622206762900646
700,0.02719298245614035,8.5,1,0.04906320864871597
665,0.027591706539074955,8.0,2,0.04783043912569007
700,0.020060568086883876,9.0,2,0.050370332948605503
125,0.027326417896593333,10.0,2,0.05018607569194325
211,0.024937343358395987,9.0,2,0.049037558271926227
700,0.027711640211640208,10.0,1,0.05097915019167636
137,0.023086651814721987,10.0,2,0.04890894665148862
174,0.02602455212104335,10.0,2,0.050769929188132674
700,0.030919892323401095,8.5,2,0.051781288069550166
700,0.029065719855193538,9.0,2,0.050282575661657405
700,0.02705026455026455,9.0,2,0.04811016413818978
700,0.02914230019493177,9.0,2,0.05010362835037371
700,0.025263776725765026,10.0,2,0.050116194550359136
700,0.019343497632971315,11.0,2,0.05123313710927763
700,0.027829991645781114,9.0,2,0.0489883262227879
700,0.028615220847818465,9.0,2,0.050082490010754
140,0.023267659890466905,10.0,2,0.05016810119183567
259,0.024214503819766975,10.0,2,0.051781349982589736
700,0.031309041835357626,8.0,1,0.05146097200755444
230,0.017751005193295127,9.0,2,0.04870360114185679
619,0.02265617748073888,10.0,2,0.050182491768183395
189,0.02413673071567808,10.0,2,0.04992195893573352
305,0.024777220829852405,9.5,2,0.05059114966662155
700,0.024623914097598308,8.5,1,0.05045921492784605
111,0.024002134967047242,11.0,2,0.050741718692504434
700,0.028248862897985706,11.0,2,0.05213384911547542
168,0.02590757196020354,9.0,2,0.048552635669725355
126,0.025619604566972987,10.0,2,0.050281799738220986
700,0.027934419381787798,9.0,2,0.04997249143337527
700,0.023346560846560845,11.0,2,0.05457029237260827
700,0.025907360995080293,10.5,2,0.05152999013563897
224,0.023865218602060707,9.0,2,0.048927440457396186
278,0.029939642878239366,9.5,2,0.050606057878358576
132,0.030228348649401278,9.0,2,0.05039520769782639
145,0.022085411339797304,10.0,2,0.04867367146470141
139,0.022407407407407404,9.5,2,0.048174312712848624
700,0.025358535226956278,10.0,2,0.049024194471039756
700,0.020095377332219437,10.0,2,0.04915600139010189
700,0.02820593149540518,10.0,2,0.05147347619995485
163,0.027361227141928894,10.0,2,0.05024549627005637
700,0.03093436204891313,9.0,1,0.050934814033347334
117,0.028074922153869517,9.0,2,0.04960321062839097
700,0.026559454191033137,9.5,1,0.051358199425080214
172,0.022385825675299356,9.0,2,0.048610386940765554
700,0.025915483152325253,9.5,2,0.049121390029984405
115,0.023445187041678264,10.0,2,0.050283635635597256
116,0.025588276246170983,9.5,2,0.05137833588246193
700,0.027763854079643553,10.0,2,0.05025907553305943
107,0.0232630186577555,10.0,2,0.04878127921123199
452,0.024816671307899378,9.0,2,0.05029383612101309
120,0.020465515640954238,10.0,2,0.048556841768325434
215,0.027349624060150374,9.0,2,0.049112306566441735
700,0.023832729973080845,9.0,2,0.04907597696429588
132,0.0293302701197438,9.0,2,0.050836196641436876
167,0.02830603444638532,8.5,2,0.048785209567136556
700,0.02537826046597976,9.0,2,0.04978151342667357
700,0.026046597976422538,10.5,2,0.05314244157632829
127,0.023057644110275687,9.5,2,0.04865471282224255
522,0.028031270987927334,8.5,2,0.049801405218665995
388,0.027712800519818063,10.0,2,0.05149993252325093
122,0.02713148612271419,10.0,2,0.05215494907677191
98,0.026200918964076857,10.0,2,0.04945126905268515
700,0.026280980228348648,10.0,2,0.05199653754448291
700,0.027252158173210805,10.0,2,0.05212964495063879
393,0.02477954144620811,9.0,2,0.05071759975081785
177,0.017556939486764046,9.5,2,0.04818517691242609
305,0.025480367585630742,10.0,2,0.047933902963671594
700,0.02711872273275782,8.5,2,0.04873071098359519
258,0.023714378538939943,10.0,2,0.04994044417061776
700,0.02916666666666666,9.5,2,0.050440920162589616
700,0.025562749466258236,9.0,1,0.04932048332888371
700,0.03144364534524717,9.0,1,0.05129798716934174
109,0.025531421145456232,11.0,2,0.05204313598986543
126,0.02655017172561032,9.0,2,0.050734659704022946
700,0.023970660593467613,10.5,1,0.04932595249783421
139,0.021969275039450474,10.0,2,0.050508240034587384
700,0.025640490114174325,10.0,2,0.050793670331021515
700,0.029438178780284045,9.0,2,0.049051718082978715
130,0.01974380395433027,10.0,2,0.04831625085396728
700,0.024403601596584047,10.5,2,0.05079618319284371
700,0.0277360066833751,8.5,2,0.04813583373445979
700,0.018451431609326344,9.5,1,0.04647719648253118
700,0.024754014666295367,9.0,2,0.0483288158572909
196,0.022810818553407785,10.0,2,0.04911096495273609
148,0.024865404251369162,10.0,2,0.04823611590691816
277,0.02005708716235032,8.5,2,0.049701081849316056
162,0.025389863547758285,10.0,2,0.05069525875325197
700,0.020932065011012378,12.0,2,0.055043267480391345
700,0.024539357653392737,9.5,2,0.050260634673972196
146,0.03026315789473684,10.0,2,0.05365070489795084
700,0.023714589504063188,11.0,2,0.051720706216584304
127,0.023944535283544573,9.0,2,0.05146292040768809
167,0.02557783347257031,9.0,2,0.050555991082804425
700,0.02439199851480553,10.0,1,0.05065351520728982
700,0.025765803397382346,9.5,2,0.0517578387516899
245,0.02103870788081314,10.0,2,0.04923169482526879
700,0.02676482873851295,10.0,2,0.04989256350093722
700,0.026427179058758,9.5,2,0.05030325902939056
237,0.022268845514459547,9.5,2,0.047847097692887475
212,0.024564884433305484,10.0,2,0.05016356163254928
700,0.025124527267990762,9.0,2,0.04896451118345353
700,0.027857839042049568,9.5,2,0.050023680206368076
700,0.017550821498189918,7.0,2,0.04458049290075489
700,0.027784739626844888,8.5,2,0.04882344341186641
700,0.025302840434419382,10.0,2,0.05070190948025325
201,0.021435806291327443,10.0,2,0.04851015727407801
251,0.024945465515640954,9.0,2,0.049055327419676345
700,0.029208121313384468,9.0,2,0.049524594949903536
700,0.020808417241935245,10.0,2,0.0489687760577583
700,0.032117330362944396,9.0,2,0.050612862720209685
119,0.021263807667316437,9.5,2,0.04910553284061199
700,0.020451591942820015,10.0,2,0.05129873429712991
700,0.025558108233546827,9.5,2,0.04908651246723159
700,0.02481899192425508,9.0,2,0.049423819664560345
210,0.02698876821683839,9.0,2,0.04970604144689092
262,0.03231342244500139,8.0,2,0.049472302369070825
421,0.020562981527893806,10.0,2,0.0506166618571203
700,0.0334078040218391,9.0,2,0.05270036283245838
132,0.024729648194560472,10.0,2,0.048502885605112414
225,0.025403787245892505,9.0,2,0.04771335971901114
700,0.020346003898635473,9.0,2,0.04794931999316185
700,0.024040425136916364,10.0,2,0.04997712949900026
700,0.028572231861705544,8.0,1,0.04945302884734837
700,0.03029883737120579,9.0,1,0.0497195026005377
143,0.025999025341130605,11.0,2,0.05268419976272733
146,0.023860577369349295,10.5,2,0.04993294979310847
170,0.02580613937377557,9.0,2,0.052076119429461755
226,0.02365414799625326,9.5,2,0.049189094175803055
172,0.021345029239766083,11.0,2,0.05249452413766119
700,0.02661514898357003,9.5,2,0.051314830529747515
103,0.02164076177234072,9.5,2,0.05052411719300352
109,0.028523855936136634,11.0,2,0.053152682019598906
700,0.02130452393610288,10.5,2,0.05059980842987198
107,0.023363965469228625,10.0,2,0.050234012921997945
700,0.0269957300659055,9.5,1,0.049439671332197496
700,0.02479694606887589,10.0,2,0.05008290474864677
700,0.022979903462359598,10.0,1,0.04910797795130594
169,0.024803907917943006,10.0,2,0.05022371197501224
700,0.025932887774993037,9.5,2,0.0512977253824684
700,0.029177109440267336,9.0,2,0.050143444990094946
141,0.022963659147869672,10.0,2,0.0519899845443019
486,0.023854986793583284,10.0,2,0.0507098999763254
105,0.025791513383849485,8.0,2,0.047162731115232726
210,0.025129954515919425,10.5,2,0.0509438693926011
128,0.024777220829852405,9.5,2,0.04960557529573223
700,0.024164578111946534,9.5,2,0.04992678216516138
305,0.024040425136916364,9.0,2,0.04947895657966686
700,0.02336512577740648,9.0,2,0.04906165072796701
700,0.02120811287477954,10.0,2,0.05015146979220099
172,0.023994012809802283,10.5,2,0.05200470822178967
182,0.02367181465478679,7.5,2,0.04720177747560478
700,0.020778441831073406,10.0,1,0.04970841170721772
189,0.03267195767195767,8.0,2,0.04851864678701339
148,0.02607618583495776,10.5,2,0.05131411973203
700,0.019393390884618958,9.5,1,0.04661195234302751
159,0.021014341409078246,10.0,2,0.04870564667538898
188,0.026373804882576807,10.0,2,0.051904527474579576
224,0.022455655131093724,10.5,2,0.04842636726185328
700,0.021956511649494102,9.5,2,0.047438956535912555
700,0.022890559732664996,9.0,2,0.04865782710202255
700,0.020805485937064883,9.0,2,0.04844436804942412
263,0.02796574770258981,9.0,2,0.0499472826734617
120,0.025258748723661,9.0,2,0.051462295475112885
319,0.022491413719483894,10.0,2,0.048805986761911876
700,0.02194258795135988,9.0,2,0.04887179120724254
700,0.027664036216667798,10.0,2,0.0500849306551779
700,0.028680497540146663,9.0,2,0.04952783956968632
700,0.027231477386276143,8.0,2,0.04861243646009354
223,0.031293167591794596,9.0,2,0.05102484005853162
428,0.02171331105541632,8.0,2,0.047552255422721706
311,0.022340778416629806,9.0,2,0.04892262560580735
130,0.0270122908280803,10.0,2,0.05174974080000565
168,0.02457300659055045,10.0,2,0.05010741411920797
119,0.024646106005755127,10.0,2,0.05192932704805747
108,0.022406711222500694,10.0,2,0.049842804887884486
700,0.029162025433955255,9.5,2,0.05043084814651116
399,0.03030653556969346,9.0,2,0.05455844147806452
205,0.0271596012824083,9.0,2,0.04872564558600843
700,0.025167084377610692,10.5,2,0.05055318268168249
125,0.02338833194096352,10.0,2,0.05037119566251291
700,0.025859788359788353,9.0,1,0.04834295551915101
109,0.027321776663881928,9.0,2,0.049458868336211353
387,0.024390838206627678,9.5,2,0.04996794606725517
700,0.026730019493177385,10.0,1,0.050874781621204526
259,0.027380003037897775,10.0,2,0.051112383665785605
700,0.022181611435997395,10.5,1,0.049641825911932426
700,0.025469924812030073,9.0,1,0.04763628294845596
158,0.024070593149540517,9.0,2,0.048879571480055964
700,0.026160308177852035,9.0,2,0.05018113167697459
144,0.024854961477768493,9.5,2,0.05079940321394866
700,0.023377889167362848,8.5,2,0.047640939656251734
264,0.021602617655249234,9.0,2,0.04593013862808493
428,0.0240346235960271,10.0,2,0.048440887557236134
700,0.018265571335746772,9.5,2,0.04708314237659285
700,0.02311798013552399,9.0,2,0.0491742425385053
205,0.0230622853429871,9.0,2,0.04889392693233112
117,0.027080643528011948,10.5,2,0.052061296724521824
399,0.02467279309384572,9.0,2,0.0510441785912204
700,0.026179178452954997,9.0,2,0.04828097461714881
700,0.023319873758470243,10.0,2,0.049750546554953284
700,0.03013026848166167,9.0,1,0.051070268404203104
331,0.024647477279056224,10.5,2,0.05150155631332402
700,0.023987050960735168,9.0,2,0.04972350623052095
139,0.02341037779634271,11.0,2,0.051538212123735605
700,0.02451963241436925,9.0,1,0.049765098168141085
700,0.025048732943469786,10.0,2,0.05111531390468757
114,0.022729276895943555,11.0,2,0.05081475536330017
101,0.02192170240415854,10.5,2,0.05085823300275741
700,0.021289439929790804,10.5,1,0.05098552262769694
118,0.02473428942727188,10.0,2,0.0505925408340305
700,0.030502645502645503,8.0,2,0.04946643362037459
700,0.02486424394319131,10.0,2,0.050340429334530264
700,0.027158173210804788,8.5,2,0.04907431856892388
700,0.026743943191311608,9.5,1,0.050953958453106185
230,0.02549154873716277,9.0,2,0.048001497832000785
700,0.024354868653114266,10.5,2,0.050801496393101296
700,0.024771419288963148,9.0,2,0.04705867686149924
138,0.02871994801819363,9.0,2,0.04928501845356793
700,0.028068160166498116,7.0,2,0.048734013842234886
147,0.02459621275410749,10.0,2,0.04989464429981265
700,0.021681518611343167,11.0,1,0.05097087754952295
105,0.025864429592499766,11.0,2,0.05199429238358653
700,0.023499721526037312,10.5,2,0.049265676370485255
700,0.020532813515269654,9.0,2,0.050609780934213144
147,0.02361111111111111,10.0,2,0.04956233090412674
279,0.022594681147312723,8.0,2,0.04725176949177444
700,0.027648983570036194,10.0,2,0.052820878898779206
700,0.015080630870104552,9.5,1,0.04911480457433196
147,0.024606655527708157,10.5,2,0.04998592454451521
700,0.023156490363840633,8.0,1,0.045974010766378956
700,0.023819966583124477,9.5,1,0.04937424402386634
700,0.021284693214517772,10.0,2,0.050642579740205654
140,0.03071470098247568,9.5,2,0.05205806749910377
700,0.02390396280556463,9.0,2,0.05045630529887767
103,0.02422723475355054,9.0,2,0.04933392632981474
122,0.021820755592685412,10.0,2,0.048864849803171184
165,0.029736110218566356,9.5,2,0.052186749755187486
288,0.02687621832358674,8.0,2,0.05014091498622353
159,0.019696231319038332,9.5,2,0.04782010954308906
700,0.02468671679197995,9.0,1,0.047680797288438215
700,0.02797386985983477,9.5,1,0.04954808311083157
700,0.02905643738977072,8.0,1,0.04796516288405075
700,0.025778566787338718,10.0,1,0.049696937799741964
700,0.025003480924533555,10.5,2,0.051274947115032964
116,0.02146369712159186,11.0,2,0.04919813556672999
258,0.020551378446115286,8.0,2,0.04725492375538601
700,0.019312169312169312,9.5,2,0.04822613064385869
291,0.026550171725610312,9.0,2,0.04690865344496135
700,0.026209041121321816,10.0,2,0.05086228285942679
700,0.027151211361737676,9.0,2,0.04991801695948493
700,0.023346560846560845,9.0,1,0.04899741088066525
92,0.021491228070175436,10.0,2,0.04843258505862043
700,0.02517752715121136,9.0,2,0.04966782733647419
700,0.02525758841548315,10.0,1,0.05166889729564979
405,0.027578420031980404,9.0,2,0.051956820598828196
700,0.022516940499396634,9.0,2,0.04892527338232555
395,0.02015824493894669,11.0,2,0.04957210353872009
700,0.029511278195488717,9.0,2,0.04991886863646607
700,0.02182191590086327,9.0,1,0.04862741479144214
589,0.022504177109440266,9.0,2,0.05044603636976815
700,0.024161097187412977,10.5,2,0.049629334769340394
700,0.02543395525851666,10.0,2,0.04968489573324595
302,0.025495451591942817,11.0,2,0.052478002992408485
700,0.02495126705653021,9.5,2,0.04877226475865923
102,0.017543859649122806,10.0,2,0.04783128525882328
173,0.023578622482131252,10.5,2,0.049627353136057
123,0.026256613756613756,9.0,2,0.04907466627072253
193,0.024461617005476652,9.0,2,0.04849529700359671
471,0.0326348278102664,10.0,2,0.05302146543364827
700,0.02663603453077137,9.0,2,0.05040147824133602
249,0.02553599412474541,10.0,2,0.05089959509342051
700,0.02592592592592592,10.0,1,0.05052811760172935
700,0.027102478418267892,10.0,1,0.04979910862875882
700,0.025039450478046968,9.5,2,0.04918608659006626
700,0.02480622853429871,10.0,2,0.05075411722483576
145,0.02467773967081446,8.5,2,0.05010867522180815
161,0.0235217673814165,10.0,2,0.050555495858537164
700,0.027231272626009467,7.0,1,0.04508938553791203
700,0.021533271198552823,9.0,1,0.04800799533829615
253,0.026579179430056617,10.0,2,0.05070083527707627
700,0.02796922862712336,9.0,1,0.05046920853592094
534,0.0290448343079922,8.5,2,0.0491082480072337
700,0.02863408521303258,9.0,2,0.0496563239717236
700,0.02448250255267799,9.5,2,0.0496225158649149
700,0.02294045298431263,10.0,2,0.049784091145030726
127,0.025714749837556852,10.0,2,0.05004332345967878
645,0.028511092546180263,9.0,2,0.05036428447908206
105,0.020281026640675763,10.0,2,0.04947069365170754
103,0.021313700918964076,11.0,2,0.050647523384448875
396,0.01904529843126334,8.0,2,0.04686260353088336
700,0.024745892509050398,9.0,2,0.049249791210685984
700,0.023693492991738604,9.5,2,0.049595035123392986
165,0.02620323958043256,10.0,2,0.051670758804088834
212,0.026183514341409073,9.0,2,0.0492561163447532
700,0.02486424394319131,11.0,2,0.051565480964311516
124,0.023164814392884564,9.0,2,0.051808625733153715
621,0.027271883412234285,9.0,2,0.04986889293927055
136,0.02827322936972059,10.0,2,0.05090324762316881
147,0.02488721804511278,9.0,2,0.048959092343690766
119,0.029051796157059315,9.0,2,0.05032786009583481
700,0.02202866172164418,10.0,2,0.04969618106037648
700,0.02233531814285168,9.5,2,0.05078438977030592
312,0.029925508214981897,9.0,2,0.049618748177500865
289,0.02556042884990253,9.5,2,0.052095705805219994
700,0.020255499860763016,9.5,1,0.048281181634750606
275,0.03313814954681828,9.0,2,0.05334289064788114
116,0.031512809802283485,10.0,2,0.05215497237793804
110,0.028178084099136726,9.0,2,0.05129985651147109
700,0.023051842569386423,11.0,2,0.050665977296299014
700,0.02472442680776014,10.0,1,0.04987453094144567
700,0.028467187981902183,8.0,2,0.05029630230382717
700,0.02799903962184664,9.5,2,0.05292959126820312
133,0.03215678084099137,10.0,2,0.05177482971628678
185,0.026745683653578392,10.0,2,0.05195781438771422
201,0.024074074074074074,10.0,2,0.05076504676779596
700,0.026856493084563258,9.0,2,0.04800980702478329
164,0.019498029585748883,11.0,2,0.05060430309964675
700,0.02168345245830626,9.0,1,0.048446352745093846
700,0.02131602153531978,9.0,2,0.048553519857166466
700,0.022138680033416874,8.5,1,0.04794303220019127
155,0.033929498564770955,9.0,2,0.05181848782453574
352,0.023962684489000276,9.0,2,0.04896918277979512
102,0.024861923326835605,10.5,2,0.051367489557993695
688,0.026278659611992945,7.0,2,0.04638124830060143
145,0.020617516012252854,8.0,2,0.04605866886895732
700,0.029935950988582566,9.5,2,0.0512509322707241
132,0.02445001392369813,10.0,2,0.05058374731397501
700,0.024302654785110924,8.0,2,0.048982988350835865
700,0.02107815835886011,7.0,2,0.0447045230909522
124,0.023767752715121132,10.0,2,0.04952792377253563
700,0.022718834122342893,9.5,1,0.050762791163861176
114,0.025178687459389216,10.0,2,0.05225341544078753
700,0.02490949596212754,9.0,2,0.05012433280889098
194,0.022400909681611434,10.5,2,0.05149415115629272
137,0.023551935394040657,9.0,2,0.04824262189172737
700,0.021010860484544695,10.5,1,0.05022068181012029
700,0.022001763668430332,10.0,2,0.05113453702776846
224,0.023203842940685043,8.5,2,0.04698067927816986
700,0.02451499118165785,10.0,2,0.0504432998364831
700,0.02520653485565766,10.0,2,0.04907645066017849
108,0.022695627958785852,9.5,2,0.047791129457991965
700,0.02637264457439896,10.0,1,0.05006971836460735
234,0.0230379188712522,10.0,2,0.048669831966587376
108,0.02869964262508122,9.0,2,0.04889380760906967
700,0.02181843497632971,8.0,2,0.05044437978543548
605,0.023242133110554165,9.5,2,0.05144744226395107
700,0.023719019771651348,10.0,2,0.04988626725411203
172,0.019820384294068502,10.0,2,0.04902085695660738
700,0.023454469507101085,9.0,2,0.04767902720257029
169,0.025548825768124013,10.0,2,0.04920204270112456
700,0.026274018379281533,9.0,2,0.050468096630778406
700,0.024050507814875628,9.0,2,0.049221503569511986
187,0.024563724125127633,10.0,2,0.04911916394255546
700,0.030928014480646054,8.0,2,0.050042164941763646
700,0.02508586280516105,10.0,2,0.05161614551520724
700,0.023955722639933164,8.5,2,0.04942668681151388
700,0.03026744210954737,10.0,2,0.05465764521167289
167,0.027513227513227514,9.0,2,0.05004504938260873
700,0.021050310962591662,8.0,2,0.04764255002493962
700,0.028764039728952005,8.5,1,0.048587070175943145
326,0.024954747981063764,9.0,2,0.051287012788315066
700,0.027828831337603267,9.0,2,0.0498995155867319
121,0.025978139793929263,10.0,2,0.05058689841022476
700,0.02724519632414369,10.0,2,0.051490442154359654
196,0.024860056744114713,8.0,2,0.04906979657394174
700,0.030955861876914507,9.5,1,0.051269314806677485
700,0.027082753179244405,8.0,2,0.04923057439660013
126,0.021794068504594817,10.0,2,0.050203834436900796
189,0.022880116959064327,9.0,2,0.047360340279983766
700,0.026740462266778054,9.5,1,0.04934205085147824
700,0.027069939341106387,9.0,2,0.04900524811872389
700,0.025764643089204495,9.0,2,0.047841582804375456
167,0.021804511278195486,8.0,2,0.04770711153413512
700,0.028073656363130042,9.0,2,0.0497032740239888
173,0.02307156780840991,9.5,2,0.04905479730787764
184,0.024747052817228252,11.0,2,0.05176948552702329
277,0.025458427212813176,10.5,2,0.05221676511965233
700,0.028968708001888777,10.0,2,0.053960475032062055
700,0.025520978371855563,9.0,1,0.049030765024476126
700,0.025737956001113893,9.5,2,0.05004195720751843
321,0.02692727188341223,11.0,2,0.051282815035336146
700,0.026806599832915626,9.5,2,0.0495082572324353
117,0.02364265039703636,9.5,2,0.04786744162419597
700,0.016166573842012436,9.0,2,0.04733705788963202
700,0.026503759398496238,9.0,2,0.0501836158829001
245,0.027967715181673986,10.5,2,0.053922640802355454
700,0.026420217209690892,10.0,2,0.05034338964040906
700,0.020854218880534667,9.0,1,0.04653440291228977
154,0.02970969089390142,9.0,2,0.04918678481284616
700,0.02793790030632136,10.0,1,0.05289217582980334
202,0.025048732943469786,8.0,2,0.0501877131722713
198,0.027349624060150374,10.0,2,0.05094063477305866
700,0.02357862248213125,10.0,2,0.049149231886010544
154,0.031028961292119184,10.0,2,0.051674743038323284
145,0.023094879454528577,11.0,2,0.052773567708347846
700,0.025609161793372318,9.5,2,0.0499500757154059
700,0.021769702032859925,9.5,2,0.048693167575705784
145,0.026525805253875427,10.0,2,0.052476834770847525
700,0.029399888610414926,9.0,2,0.04965299749135148
700,0.024496972278190025,10.5,2,0.05220793533441892
184,0.027770815928710665,9.0,2,0.04769983500885623
700,0.026254293140258053,10.0,2,0.051321739854878944
100,0.02984022556390977,8.0,2,0.05010859992397702
178,0.026776431820291467,9.0,2,0.04955104895101961
700,0.02656936143778249,9.0,2,0.05060177255866737
126,0.02473544973544973,9.0,2,0.05030874435328022
700,0.024050867910517033,10.0,2,0.051746778749426306
700,0.022190893901420213,9.0,2,0.04798642798405542
96,0.025943330548593706,9.0,2,0.04859396566937314
700,0.023757309941520467,10.0,2,0.05065948943896864
700,0.01910545594756121,9.5,2,0.04796165978242879
700,0.024004455583402952,10.0,2,0.0511851812983357
236,0.025531421145456232,8.0,2,0.04605206737451695
181,0.024944305207463102,9.0,2,0.04907818242818702
700,0.02166991552956465,11.0,2,0.050589947028117296
700,0.031174446086726787,8.0,2,0.04754175587934345
137,0.03188874965190754,9.0,2,0.0498712851477037
700,0.025610522154684283,10.5,2,0.05242901645394656
700,0.025508535066913772,9.5,2,0.04911739843998749
700,0.021679197994987465,9.0,2,0.04938604230228398
700,0.023065766267520653,10.0,2,0.05041396318009667
700,0.020283347257031466,9.0,2,0.04685043471118536
700,0.026706813329620344,10.0,2,0.05160267229845865
251,0.02618003341687552,8.5,2,0.04882634624497812
220,0.028025106626214658,10.0,2,0.051919968690884805
700,0.031266824468578855,10.0,2,0.05148579067696403
700,0.023955722639933168,9.5,2,0.050350488988992505
700,0.0302578449046593,9.5,2,0.051802436627881275
700,0.01929360438132368,9.0,2,0.05094114137509746
129,0.026245221639958474,10.5,2,0.054284965365104014
700,0.027402998236331567,9.5,2,0.049175255790730996
138,0.026740462266778054,10.0,2,0.05019940289637262
700,0.02507658033973823,8.5,2,0.049017780084021544
266,0.024033674252972495,10.0,2,0.04965339459661337
171,0.026767254837430275,9.0,2,0.050698771760755754
700,0.023638958507379557,9.5,2,0.05200023900095385
700,0.02671609579504316,9.0,1,0.051918459315820634
700,0.028532778305918053,9.0,1,0.05001497518251398
700,0.023788638262322474,8.5,2,0.048278725976170805
700,0.02629490392648287,9.5,2,0.050229634071371224
139,0.022522742040285898,10.0,2,0.05017834895754965
147,0.021283191639228788,10.0,2,0.05295710416935354
700,0.02603731551099972,8.0,2,0.04768686202416989
700,0.02464842662211083,8.0,2,0.04620985826240442
117,0.02095846810759091,10.5,2,0.04900319796389062
700,0.025590596862526682,10.0,1,0.05066570824483097
700,0.027504250392062026,9.0,2,0.050087400147274905
276,0.02149470899470899,10.0,2,0.047953798508350784
700,0.027676830966304647,9.0,2,0.05091670767849581
